"mmsi","signalpower","ppm","received_at","station_id","msg_id","imo","callsign","shipname","shiptype","to_port","to_bow","to_stern","to_starboard","eta","draught","destination","status","turn","speed","lat","lon","course","heading","aid_type","alt","count","msg_types","channels"
"210761000","0","0","2024-10-05 21:57:27","0",1,NULL,NULL,"SALT LAKE CITY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00345","153.95728",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503052290","0","0","2024-10-05 23:09:21","0",3,NULL,NULL,"CASEY BLAIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401436666666665","153.16377",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636022841","0","0","2024-10-05 23:32:35","0",1,NULL,NULL,"BERGAMOT ACE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.48248166666667","153.89539833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"431356000","0","0","2024-10-05 23:47:57","0",1,NULL,NULL,"CAPE SASANQUA       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.555938333333334","153.94606000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"232003534","0","0","2024-10-06 00:27:34","0",1,NULL,NULL,"BERGE RISHIRI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.59973","172.80966500000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019841","0","0","2024-10-06 01:40:34","0",1,NULL,NULL,"MSC NILA II         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.027653333333333","153.25016",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636024132","0","0","2024-10-06 01:41:11","0",3,NULL,NULL,"MEDI MATSUURA       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000358333333335","153.96819333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563206800","0","0","2024-10-06 01:44:55","0",1,NULL,NULL,"STOLT SATSUKI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.634185","153.99345833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020985","0","0","2024-10-06 02:31:30","0",1,NULL,NULL,"GSL SYROS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.25819166666667","177.30029833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020205","0","0","2024-10-06 02:51:24","0",1,NULL,NULL,"EVER SHINING        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.631521666666668","153.97521833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000015","0","0","2024-10-06 03:03:39","0",3,NULL,NULL,"THOMAS HARRISON     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.514903333333336","174.41998666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000390","0","0","2024-10-06 03:06:50","0",1,NULL,NULL,"ANATOKI             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-42.473868333333336","173.80496166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"346240476","0","0","2024-10-06 03:14:23","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.70381666666666","165.39893333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503058190","0","0","2024-10-06 04:04:23","0",3,NULL,NULL,"QPV DAN STILLER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401481666666665","153.16370166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538006207","0","0","2024-10-06 04:21:49","0",1,NULL,NULL,"HOPE ISLAND         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.446188333333335","154.26739166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563177700","0","0","2024-10-06 04:25:10","0",3,NULL,NULL,"XING SHUN HAI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.567083333333336","153.946585",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015659","0","0","2024-10-06 04:32:31","0",1,NULL,NULL,"MATE                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.63741166666667","174.935545",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255805590","0","0","2024-10-06 04:43:15","0",3,NULL,NULL,"HERTA               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001385000000003","153.61910666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"518999133","0","0","2024-10-06 05:50:03","0",1,NULL,NULL,"KAROO               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.05504333333333","174.03346666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"371580000","0","0","2024-10-06 06:03:40","0",1,NULL,NULL,"KAKARIKI            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.62626","174.14815",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007459","0","0","2024-10-06 06:07:00","0",1,NULL,NULL,"MALTO ELAN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.768498333333334","153.914495",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255805580","0","0","2024-10-06 06:28:51","0",1,NULL,NULL,"JPO AQUARIUS        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.10272","174.68602666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019759","0","0","2024-10-06 09:24:34","0",1,NULL,NULL,"MYNY                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.002536666666668","153.24034666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007136","0","0","2024-10-06 10:41:17","0",1,NULL,NULL,"PALANCA MIAMI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00226","153.24007",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"567463000","0","0","2024-10-06 11:48:51","0",1,NULL,NULL,"TASCO AMARIT        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.701678333333334","172.20731333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"970017922","0","0","2024-10-06 12:19:09","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.65402166666667","176.1821866666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"370437000","0","0","2024-10-06 12:22:20","0",1,NULL,NULL,"MSC CORINNA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.64175","175.78456666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"412149000","0","0","2024-10-06 12:57:07","0",1,NULL,NULL,"SHEN HUA 803        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.02000833333333","153.120715",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636012254","0","0","2024-10-06 13:26:46","0",1,NULL,NULL,"YM SUCCESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.94795","153.84281666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538005999","0","0","2024-10-06 13:35:32","0",1,NULL,NULL," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.74445","174.34846000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004671","0","0","2024-10-06 13:58:03","0",1,NULL,NULL,"MARSDEN BAY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.835073333333334","174.490085",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"372885000","0","0","2024-10-06 14:06:50","0",1,NULL,NULL,"MIZUNAGI II         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001156666666667","153.75052666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"441318000","0","0","2024-10-06 14:35:00","0",1,NULL,NULL,"GRAND ACE9          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.587650000000004","173.22421333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"432838000","0","0","2024-10-06 15:32:28","0",1,NULL,NULL,"ENERGIA CENTAURUS   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.855228333333333","153.85529499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"244780673","0","0","2024-10-06 15:38:08","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.504995","177.59131666666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"351999018","0","0","2024-10-06 15:44:35","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-40.06712166666667","153.33747666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512008152","0","0","2024-10-06 16:28:12","0",3,NULL,NULL,"GREY HERON          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.256461666666674","173.280855",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"353995000","0","0","2024-10-06 16:39:12","0",1,NULL,NULL,"OCEAN UNIVERSE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.59573666666667","173.16484333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512432000","0","0","2024-10-06 16:39:26","0",3,NULL,NULL,"BUFFALO             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.59903833333333","172.98099",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"246011000","0","0","2024-10-06 17:24:55","0",1,NULL,NULL,"OOSTERSCHELDE       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.75724","174.34726",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538008957","0","0","2024-10-06 17:42:03","0",1,NULL,NULL,"GOLDEN FRIEND       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001961666666666","154.02306833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512005085","0","0","2024-10-06 17:54:13","0",1,NULL,NULL,"CLIPPER 5           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.88970833333334","174.98958499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229756000","0","0","2024-10-06 17:55:15","0",1,NULL,NULL,"CMA CGM SEMARANG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.596340000000005","173.63149333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019967","0","0","2024-10-06 18:12:31","0",1,NULL,NULL,"LADY ANNE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000568333333334","153.86874666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015994","0","0","2024-10-06 18:22:04","0",1,NULL,NULL,"CSAV RIO NEVADO     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000633333333333","153.74543333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004511","0","0","2024-10-06 18:25:54","0",1,NULL,NULL,"TE KOTUKU           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.92100666666667","174.85737833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512445000","0","0","2024-10-06 18:38:41","0",1,NULL,NULL,"KAITAKI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.55587666666667","172.50559333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010071","0","0","2024-10-06 18:43:05","0",1,NULL,NULL,"HONORSHIP           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001158333333333","154.16517000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503669000","0","0","2024-10-06 19:50:08","0",3,NULL,NULL,"QUANDAMOOKA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.528456666666667","153.28476166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000489","0","0","2024-10-06 20:13:25","0",1,NULL,NULL,"RESOLUTION.HM.PATROL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.27997666666667","174.00516000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563231100","0","0","2024-10-06 20:45:49","0",1,NULL,NULL,"MAERSK FREDERICIA   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.283941666666664","153.00426833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538004652","0","0","2024-10-06 21:03:05","0",3,NULL,NULL,"TWINKLE ISLAND      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.627685","153.97920000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503099340","0","0","2024-10-06 21:04:15","0",1,NULL,NULL,"QPV SALLY URQUHART",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.96448","153.42181",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"244170646","0","0","2024-10-06 21:47:38","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.115663333333334","177.59221",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"205317578","0","0","2024-10-06 22:06:20","0",2,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-29.130768333333332","153.26805166666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015227","0","0","2024-10-06 22:13:18","0",1,NULL,NULL,"OHSHU MARU          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.010845","153.93912666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512443000","0","0","2024-10-06 22:17:33","0",1,NULL,NULL,"TOKATU              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.79295333333334","173.62364",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477793900","0","0","2024-10-06 22:29:08","0",1,NULL,NULL,"OOCL KUALA LUMPUR   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.007266666666666","153.82881666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512411000","0","0","2024-10-06 22:56:00","0",1,NULL,NULL,"IRVINGA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.265715","174.11352166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636023475","0","0","2024-10-06 23:11:06","0",3,NULL,NULL,"ELANDRA FIRTH       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001336666666667","153.24005333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512003817","0","0","2024-10-06 23:16:35","0",1,NULL,NULL,"MAINSTREAM          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.58115833333333","173.61782666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563145400","0","0","2024-10-07 00:02:42","0",1,NULL,NULL,"GRACE LOUISE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.019803333333336","154.15012833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"972573654","0","0","2024-10-07 00:08:35","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.67012666666667","176.17893166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010783","0","0","2024-10-07 00:15:53","0",1,NULL,NULL,"TS PUSAN            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001845","153.239205",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"565451000","0","0","2024-10-07 00:30:31","0",1,NULL,NULL,"MAERSK SEBAROK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.016608333333334","154.06088499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503031650","0","0","2024-10-07 01:03:06","0",1,NULL,NULL,"MARINE RESCUE PD20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.1798","153.54260333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636092708","0","0","2024-10-07 01:14:08","0",1,NULL,NULL,"SEATRADE ORANGE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001533333333334","153.23995000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"374717000","0","0","2024-10-07 01:55:39","0",1,NULL,NULL,"GOLDEN ASPIRANT     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.809813333333334","154.75463666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"354552000","0","0","2024-10-07 02:02:52","0",1,NULL,NULL,"NAVIOS CORAL        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001993333333335","154.2024",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"339301290","0","0","2024-10-07 02:10:55","0",1,NULL,NULL,"OFFSHORE SURVEYOR   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00028","153.22785000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512005171","0","0","2024-10-07 02:18:23","0",1,NULL,NULL,"INDEPENDENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.827125","173.91681166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512158000","0","0","2024-10-07 02:20:57","0",3,NULL,NULL,"HMNZS TAUPO         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.28483333333334","174.78028",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015685","0","0","2024-10-07 02:42:41","0",1,NULL,NULL,"GSL CHRISTEL ELISABE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.62022","153.90769833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"357939000","0","0","2024-10-07 03:14:47","0",3,NULL,NULL,"EVER URBAN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00319","153.94131666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"370148000","0","0","2024-10-07 03:50:03","0",3,NULL,NULL,"TOHOKU MARU         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.211545","154.14588333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020142","0","0","2024-10-07 04:25:19","0",1,NULL,NULL,"BUNUN NOBLE         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.22312833333333","153.858585",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477333100","0","0","2024-10-07 04:29:56","0",1,NULL,NULL,"SHANDONG FU ZE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.04664166666667","153.93786333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538009664","0","0","2024-10-07 04:41:11","0",1,NULL,NULL,"ST. AIDAN           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.638821666666665","176.36192",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010498","0","0","2024-10-07 04:54:50","0",1,NULL,NULL,"GOLDEN LION         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000983333333334","153.23984666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"431642000","0","0","2024-10-07 05:48:31","0",1,NULL,NULL,"HACHINOHE MARU      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.0004","153.98409666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"374650000","0","0","2024-10-07 06:19:40","0",1,NULL,NULL,"SPRING PROGRESS     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00189","153.97255833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311000979","0","0","2024-10-07 06:27:37","0",1,NULL,NULL,"MAREEBA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-29.276538333333335","153.77963",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352834000","0","0","2024-10-07 07:17:01","0",1,NULL,NULL,"BUNUN JUSTICE       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.004115000000002","154.04261833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"373234000","0","0","2024-10-07 07:23:06","0",1,NULL,NULL,"GLOBAL EXPRESS      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001395","154.10042833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"220198000","0","0","2024-10-07 07:41:40","0",1,NULL,NULL,"OLGA MAERSK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-42.66960666666667","174.85708333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352898692","0","0","2024-10-07 08:03:36","0",1,NULL,NULL,"MSC CORCOVADO III   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.811400000000006","173.95571",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"414561000","0","0","2024-10-07 08:16:29","0",1,NULL,NULL,"JR SUMMER           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-29.492748333333335","153.74214500000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636023214","0","0","2024-10-07 11:19:56","0",1,NULL,NULL,"YM COMPASS          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000306666666667","154.00194000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020019","0","0","2024-10-07 11:54:49","0",1,NULL,NULL,"SAKIZAYA TREASURE   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.997225","171.765065",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020827","0","0","2024-10-07 11:55:46","0",1,NULL,NULL,"BBG HONG KONG       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000088333333334","154.02671333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019862","0","0","2024-10-07 12:23:43","0",1,NULL,NULL,"KETA                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.794485","173.86402166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
